step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
48,24576,1.6799879552579415,0.3869342035861789,1.0107596923828126,0.6529,60.47630763053894
96,49152,1.1148983706316344,0.6021189316689176,0.7060330383300781,0.7546,119.4918749332428
144,73728,0.7609920069982704,0.7335126633186637,0.65130087890625,0.7765,178.90258526802063
192,98304,0.5870789779453954,0.7973709177147114,0.6794114547729492,0.784,237.91292428970337
240,122880,0.45252205022822295,0.8444980120635657,0.5259519744873047,0.8302,297.2896089553833
288,147456,0.3898178971318413,0.8667228484838458,0.4283802047729492,0.8544,356.29910683631897
336,172032,0.3195318130740482,0.8919473275915786,0.3944373580932617,0.8646,415.8021717071533
384,196608,0.2930310632519704,0.9000203294019854,0.37453970184326174,0.8761,474.7654628753662
432,221184,0.24529169694315314,0.9162612212530771,0.35199326248168944,0.8815,534.2852382659912
480,245760,0.23276034473832422,0.9209771443833925,0.31996275939941404,0.891,593.30415391922
528,270336,0.1988348874659403,0.9315028274032146,0.352334268951416,0.8843,652.6941440105438
576,294912,0.1917090425918581,0.9353593465471093,0.3176599617004395,0.9004,711.6782140731812
624,319488,0.162203892625987,0.9450303941194927,0.346272843170166,0.8911,771.0576367378235
672,344064,0.15557914175383777,0.9475332589995185,0.32425336990356446,0.9006,830.0953924655914
720,368640,0.13976747982742832,0.9538522888467695,0.37588984527587893,0.8848,889.4786179065704
768,393216,0.1338441802192534,0.9547847974453759,0.42604005966186526,0.8754,948.4558024406433
816,417792,0.11932053991978792,0.9595948491049164,0.34475568542480467,0.8973,1007.8683559894562
864,442368,0.11211597066085194,0.9622819635181946,0.32516180419921875,0.9025,1066.8944637775421
912,466944,0.10097498197561981,0.9661280966886587,0.42925707626342774,0.8777,1126.3030416965485
960,491520,0.09821095418693279,0.9661766439029761,0.34928334655761717,0.9008,1185.405345916748
1008,516096,0.09016292569249307,0.9699170330391949,0.3575211418151856,0.8972,1244.964748620987
1056,540672,0.08935206141183984,0.9692273188818088,0.2725304702758789,0.9158,1303.9291484355927
1104,565248,0.08038618085691598,0.973143804769278,0.35076700134277344,0.8999,1363.3902668952942
1152,589824,0.07845284338576707,0.9727817017107907,0.289384774017334,0.9166,1422.4457607269287
1200,614400,0.06883480552463649,0.9762033196215172,0.2794887893676758,0.919,1481.7781248092651
1248,638976,0.06953529697885484,0.9760620151170265,0.31308188095092776,0.9096,1540.7413697242737
1296,663552,0.06495222403531378,0.9771499260257324,0.3516130126953125,0.9071,1600.3707025051117
1344,688128,0.06282193360915161,0.9781354216143686,0.36612099609375,0.9019,1659.3495094776154
1392,712704,0.05727505060756014,0.9800661301355511,0.34793248443603514,0.9046,1718.7454552650452
1440,737280,0.05740491827595767,0.9797800708737685,0.2877751167297363,0.9209,1777.7479424476624
1488,761856,0.0536601375581566,0.9817268686464695,0.30719879760742186,0.9188,1837.1526458263397
1536,786432,0.055900620127287845,0.9814125125183507,0.32718164291381835,0.9131,1896.1242609024048
1584,811008,0.049883254688912464,0.9831609569278492,0.3485591667175293,0.9105,1955.6422634124756
1632,835584,0.052847032267643666,0.9819116712686004,0.3601222946166992,0.9099,2014.6101849079132
1680,860160,0.048805315379792366,0.9832886030427896,0.32565445404052734,0.9164,2074.079591989517
1728,884736,0.04697845137643104,0.9841935156911965,0.3103474899291992,0.9188,2133.0990073680878
1776,909312,0.043252154709077915,0.9855525442989714,0.376596004486084,0.9078,2192.3939123153687
1824,933888,0.043311385426671845,0.98561112122124,0.29349994125366213,0.9174,2251.3974962234497
1872,958464,0.041608028680411566,0.9860136925713384,0.31589057006835936,0.9192,2310.821918964386
1920,983040,0.04074538864602781,0.9862320767429561,0.33578234024047854,0.9181,2369.98713183403
1968,1007616,0.03750446519919477,0.9874227694195834,0.33059993591308595,0.9181,2429.5422015190125
2016,1032192,0.03742715250106988,0.987411546341651,0.3829441665649414,0.9122,2488.546494960785
2064,1056768,0.03826544311941564,0.9867848981290466,0.304859757232666,0.9217,2547.983407020569
2112,1081344,0.036409904330973686,0.9873933455060324,0.3266750228881836,0.9189,2606.967727661133
2160,1105920,0.03361562854181979,0.9887043354303685,0.33785850830078124,0.9144,2666.3867661952972
2208,1130496,0.03356528329480622,0.9886132002374116,0.3179305549621582,0.9184,2725.358545064926
2256,1155072,0.032500826215810893,0.9890069403411638,0.3504941619873047,0.913,2784.8092834949493
2304,1179648,0.03428219966832435,0.9881069279268786,0.3261658805847168,0.9195,2843.848708629608
2352,1204224,0.03384404598743186,0.9882019087935736,0.30454850311279297,0.9249,2903.159388065338
2400,1228800,0.0301050410878734,0.9893999537941136,0.29510085067749026,0.924,2962.1494455337524
2425,1241600,0.0310544025313114,0.9890118032837835,0.3326704154968262,0.9246,2996.163597345352
